datetime_utc,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_solar_total_forecast_mw
2015-01-19 00:00:00,25056.0,10.5,4975.0,4985.5
2015-01-19 01:00:00,23524.0,10.5,5000.0,5010.5
2015-01-19 02:00:00,22934.0,11.7,5208.0,5219.7
2015-01-19 03:00:00,22868.0,12.9,6038.0,6050.9
2015-01-19 04:00:00,23614.0,15.5,7176.0,7191.5
2015-01-19 05:00:00,26433.0,14.1,8043.0,8057.1
2015-01-19 06:00:00,30976.0,12.7,8336.0,8348.7
2015-01-19 07:00:00,34738.0,53.3,8477.0,8530.3
2015-01-19 08:00:00,36761.0,370.8,9210.0,9580.8
2015-01-19 09:00:00,38192.0,1001.8,9458.0,10459.8
2015-01-19 10:00:00,38437.0,1617.7,9030.0,10647.7
2015-01-19 11:00:00,38273.0,2063.1,8825.0,10888.1
2015-01-19 12:00:00,38089.0,2304.0,8420.0,10724.0
2015-01-19 13:00:00,36853.0,2270.5,8284.0,10554.5
2015-01-19 14:00:00,36221.0,2182.2,8234.0,10416.2
2015-01-19 15:00:00,36000.0,1702.4,7663.0,9365.4
2015-01-19 16:00:00,36217.0,945.2,7398.0,8343.2
2015-01-19 17:00:00,37842.0,245.0,6850.0,7095.0
2015-01-19 18:00:00,38642.0,90.7,6434.0,6524.7
2015-01-19 19:00:00,38758.0,27.6,6907.0,6934.6
2015-01-19 20:00:00,38265.0,9.8,6815.0,6824.8
2015-01-19 21:00:00,36008.0,3.6,6695.0,6698.6
2015-01-19 22:00:00,32396.0,2.5,6338.0,6340.5
2015-01-19 23:00:00,29044.0,4.2,5784.0,5788.2
2015-01-20 00:00:00,26742.0,0.0,5787.0,5787.0
2015-01-20 01:00:00,25491.0,0.0,6123.0,6123.0
2015-01-20 02:00:00,24909.0,0.2,6331.0,6331.2
2015-01-20 03:00:00,24671.0,0.2,6117.0,6117.2
2015-01-20 04:00:00,25240.0,3.8,5694.0,5697.8
2015-01-20 05:00:00,27744.0,3.2,4853.0,4856.2
2015-01-20 06:00:00,32474.0,29.3,4429.0,4458.3
2015-01-20 07:00:00,36453.0,78.4,4253.0,4331.4
2015-01-20 08:00:00,37782.0,472.7,4110.0,4582.7
2015-01-20 09:00:00,38886.0,1026.0,3646.0,4672.0
2015-01-20 10:00:00,38890.0,1496.8,3298.0,4794.8
2015-01-20 11:00:00,38311.0,1754.3,3251.0,5005.3
2015-01-20 12:00:00,38013.0,1760.7,3649.0,5409.7
2015-01-20 13:00:00,36691.0,1587.1,4145.0,5732.1
2015-01-20 14:00:00,36174.0,1364.8,4305.0,5669.8
2015-01-20 15:00:00,35857.0,978.2,3745.0,4723.2
2015-01-20 16:00:00,36720.0,461.6,3536.0,3997.6
2015-01-20 17:00:00,38173.0,102.5,3314.0,3416.5
2015-01-20 18:00:00,39838.0,3.8,2944.0,2947.8
2015-01-20 19:00:00,40070.0,0.0,3180.0,3180.0
2015-01-20 20:00:00,38719.0,0.9,3594.0,3594.9
2015-01-20 21:00:00,36152.0,0.2,3777.0,3777.2
2015-01-20 22:00:00,32568.0,0.0,4033.0,4033.0
2015-01-20 23:00:00,29658.0,0.4,4491.0,4491.4
2015-01-21 00:00:00,26975.0,2.8,5065.0,5067.8
2015-01-21 01:00:00,25506.0,4.1,5872.0,5876.1
2015-01-21 02:00:00,25129.0,1.1,6228.0,6229.1
2015-01-21 03:00:00,24999.0,0.0,6742.0,6742.0
2015-01-21 04:00:00,25621.0,0.0,7505.0,7505.0
2015-01-21 05:00:00,28226.0,0.5,7560.0,7560.5
2015-01-21 06:00:00,33409.0,36.2,8092.0,8128.2
2015-01-21 07:00:00,36912.0,98.5,8087.0,8185.5
2015-01-21 08:00:00,37941.0,635.6,8015.0,8650.6
2015-01-21 09:00:00,38630.0,1476.2,7813.0,9289.2
2015-01-21 10:00:00,38568.0,2251.6,7494.0,9745.6
2015-01-21 11:00:00,38196.0,2751.0,8180.0,10931.0
2015-01-21 12:00:00,38101.0,2746.8,8362.0,11108.8
2015-01-21 13:00:00,36753.0,2309.6,9268.0,11577.6
2015-01-21 14:00:00,36145.0,1860.7,9793.0,11653.7
2015-01-21 15:00:00,36188.0,1349.2,9590.0,10939.2
2015-01-21 16:00:00,36757.0,656.7,9728.0,10384.7
2015-01-21 17:00:00,38715.0,192.7,9320.0,9512.7
2015-01-21 18:00:00,40054.0,7.0,9625.0,9632.0
2015-01-21 19:00:00,40082.0,8.3,9653.0,9661.3
2015-01-21 20:00:00,39116.0,8.2,9749.0,9757.2
2015-01-21 21:00:00,36282.0,5.2,10030.0,10035.2
2015-01-21 22:00:00,32741.0,2.3,9689.0,9691.3
2015-01-21 23:00:00,29383.0,1.2,10046.0,10047.2
2015-01-22 00:00:00,26989.0,0.3,10291.0,10291.3
2015-01-22 01:00:00,25501.0,0.4,10207.0,10207.4
2015-01-22 02:00:00,24901.0,0.3,10082.0,10082.3
2015-01-22 03:00:00,24676.0,0.2,10018.0,10018.2
2015-01-22 04:00:00,25154.0,0.9,10223.0,10223.9
2015-01-22 05:00:00,27545.0,0.5,10316.0,10316.5
2015-01-22 06:00:00,32334.0,24.9,10168.0,10192.9
2015-01-22 07:00:00,35792.0,73.1,9990.0,10063.1
2015-01-22 08:00:00,37313.0,580.6,9627.0,10207.6
2015-01-22 09:00:00,38330.0,1337.9,9389.0,10726.9
2015-01-22 10:00:00,38380.0,2315.4,9457.0,11772.4
2015-01-22 11:00:00,37854.0,3011.2,10372.0,13383.2
2015-01-22 12:00:00,37778.0,3229.5,10641.0,13870.5
2015-01-22 13:00:00,36588.0,3075.2,10782.0,13857.2
2015-01-22 14:00:00,36210.0,2450.7,10942.0,13392.7
2015-01-22 15:00:00,36098.0,1758.2,10490.0,12248.2
2015-01-22 16:00:00,36772.0,772.0,10222.0,10994.0
2015-01-22 17:00:00,38368.0,293.2,9823.0,10116.2
2015-01-22 18:00:00,39791.0,104.0,9195.0,9299.0
2015-01-22 19:00:00,39675.0,44.4,9113.0,9157.4
2015-01-22 20:00:00,38824.0,6.5,9009.0,9015.5
2015-01-22 21:00:00,36282.0,0.0,8589.0,8589.0
2015-01-22 22:00:00,32705.0,0.0,8615.0,8615.0
2015-01-22 23:00:00,29950.0,0.0,8693.0,8693.0
2015-01-23 00:00:00,27328.0,0.0,8708.0,8708.0
2015-01-23 01:00:00,25732.0,0.1,8753.0,8753.1
2015-01-23 02:00:00,25054.0,0.1,8860.0,8860.1
2015-01-23 03:00:00,24906.0,0.7,8891.0,8891.7
2015-01-23 04:00:00,25516.0,0.8,8714.0,8714.8
2015-01-23 05:00:00,28276.0,0.5,8598.0,8598.5
2015-01-23 06:00:00,33236.0,22.0,8679.0,8701.0
2015-01-23 07:00:00,36643.0,116.3,8731.0,8847.3
2015-01-23 08:00:00,37850.0,785.2,8664.0,9449.2
2015-01-23 09:00:00,38603.0,1880.4,8254.0,10134.4
2015-01-23 10:00:00,38307.0,3170.4,8214.0,11384.4
2015-01-23 11:00:00,37778.0,4012.1,8513.0,12525.1
2015-01-23 12:00:00,37455.0,4117.4,8933.0,13050.4
2015-01-23 13:00:00,36253.0,3874.6,9200.0,13074.6
2015-01-23 14:00:00,35443.0,3510.9,9313.0,12823.9
2015-01-23 15:00:00,35235.0,2766.4,9444.0,12210.4
2015-01-23 16:00:00,35592.0,1674.6,9321.0,10995.6
2015-01-23 17:00:00,37395.0,514.0,8651.0,9165.0
2015-01-23 18:00:00,38874.0,95.7,8700.0,8795.7
2015-01-23 19:00:00,38607.0,41.1,8783.0,8824.1
2015-01-23 20:00:00,37880.0,39.5,9008.0,9047.5
2015-01-23 21:00:00,35418.0,29.6,8782.0,8811.6
2015-01-23 22:00:00,32594.0,34.5,8406.0,8440.5
2015-01-23 23:00:00,29959.0,24.3,8143.0,8167.3
2015-01-24 00:00:00,27361.0,35.8,7855.0,7890.8
2015-01-24 01:00:00,25404.0,27.3,7927.0,7954.3
2015-01-24 02:00:00,24467.0,15.5,8144.0,8159.5
2015-01-24 03:00:00,24076.0,1.5,7980.0,7981.5
2015-01-24 04:00:00,24045.0,1.3,7954.0,7955.3
2015-01-24 05:00:00,24701.0,0.1,8067.0,8067.1
2015-01-24 06:00:00,26286.0,5.5,8385.0,8390.5
2015-01-24 07:00:00,27847.0,124.6,8698.0,8822.6
2015-01-24 08:00:00,30834.0,886.6,8841.0,9727.6
2015-01-24 09:00:00,32948.0,2048.2,7970.0,10018.2
2015-01-24 10:00:00,33067.0,3229.5,7499.0,10728.5
2015-01-24 11:00:00,32331.0,3969.4,7288.0,11257.4
2015-01-24 12:00:00,32183.0,4084.4,7466.0,11550.4
2015-01-24 13:00:00,31662.0,3898.2,7670.0,11568.2
2015-01-24 14:00:00,30488.0,3684.4,7623.0,11307.4
2015-01-24 15:00:00,29875.0,2946.3,8136.0,11082.3
2015-01-24 16:00:00,30055.0,1904.1,8274.0,10178.1
2015-01-24 17:00:00,32283.0,882.6,8448.0,9330.6
2015-01-24 18:00:00,34145.0,187.3,9500.0,9687.3
2015-01-24 19:00:00,34790.0,31.8,10289.0,10320.8
2015-01-24 20:00:00,34752.0,62.2,10758.0,10820.2
2015-01-24 21:00:00,32899.0,27.4,10622.0,10649.4
2015-01-24 22:00:00,30619.0,12.8,10707.0,10719.8
2015-01-24 23:00:00,28293.0,14.9,10480.0,10494.9
2015-01-25 00:00:00,25832.0,3.9,10644.0,10647.9
2015-01-25 01:00:00,23975.0,3.5,10645.0,10648.5
2015-01-25 02:00:00,22900.0,9.1,10858.0,10867.1
2015-01-25 03:00:00,22482.0,9.2,10945.0,10954.2
2015-01-25 04:00:00,22460.0,9.5,11281.0,11290.5
2015-01-25 05:00:00,22971.0,8.8,11069.0,11077.8
2015-01-25 06:00:00,23913.0,58.7,11077.0,11135.7
2015-01-25 07:00:00,24631.0,144.7,11429.0,11573.7
2015-01-25 08:00:00,26510.0,949.6,11169.0,12118.6
2015-01-25 09:00:00,28712.0,2175.2,10542.0,12717.2
2015-01-25 10:00:00,29667.0,3532.0,10128.0,13660.0
2015-01-25 11:00:00,29581.0,4291.4,9832.0,14123.4
2015-01-25 12:00:00,29902.0,4409.6,9545.0,13954.6
2015-01-25 13:00:00,29792.0,4227.8,9395.0,13622.8
2015-01-25 14:00:00,28563.0,3936.9,9234.0,13170.9
2015-01-25 15:00:00,28093.0,3217.4,9026.0,12243.4
2015-01-25 16:00:00,28206.0,2081.8,8877.0,10958.8
2015-01-25 17:00:00,30583.0,873.2,9119.0,9992.2
2015-01-25 18:00:00,32879.0,174.3,9612.0,9786.3
2015-01-25 19:00:00,34067.0,52.1,9777.0,9829.1
2015-01-25 20:00:00,34416.0,90.5,9717.0,9807.5
2015-01-25 21:00:00,32915.0,45.1,9406.0,9451.1
2015-01-25 22:00:00,30360.0,24.7,8848.0,8872.7
2015-01-25 23:00:00,27181.0,19.9,8444.0,8463.9
2015-01-26 00:00:00,24939.0,31.9,8096.0,8127.9
2015-01-26 01:00:00,23559.0,33.9,7941.0,7974.9
2015-01-26 02:00:00,23107.0,31.3,7650.0,7681.3
2015-01-26 03:00:00,23008.0,17.2,7544.0,7561.2
2015-01-26 04:00:00,23858.0,20.8,7741.0,7761.8
2015-01-26 05:00:00,27000.0,28.2,7494.0,7522.2
2015-01-26 06:00:00,31815.0,43.8,7616.0,7659.8
2015-01-26 07:00:00,35603.0,149.0,8140.0,8289.0
2015-01-26 08:00:00,37260.0,940.4,7800.0,8740.4
2015-01-26 09:00:00,38173.0,2117.8,6607.0,8724.8
2015-01-26 10:00:00,37922.0,3599.1,5813.0,9412.1
2015-01-26 11:00:00,37242.0,4314.7,5292.0,9606.7
2015-01-26 12:00:00,36934.0,4343.0,4987.0,9330.0
2015-01-26 13:00:00,35607.0,4081.4,5040.0,9121.4
2015-01-26 14:00:00,35003.0,3673.0,5542.0,9215.0
2015-01-26 15:00:00,34832.0,2895.7,5547.0,8442.7
2015-01-26 16:00:00,35277.0,1947.8,5556.0,7503.8
2015-01-26 17:00:00,36798.0,832.8,5820.0,6652.8
2015-01-26 18:00:00,38676.0,154.5,6423.0,6577.5
2015-01-26 19:00:00,38952.0,70.1,6857.0,6927.1
2015-01-26 20:00:00,38112.0,71.6,6831.0,6902.6
2015-01-26 21:00:00,35560.0,37.7,6624.0,6661.7
2015-01-26 22:00:00,31981.0,31.5,6458.0,6489.5
2015-01-26 23:00:00,28730.0,14.2,6430.0,6444.2
2015-01-27 00:00:00,26373.0,11.7,6514.0,6525.7
2015-01-27 01:00:00,25129.0,11.8,6508.0,6519.8
2015-01-27 02:00:00,24767.0,14.7,6669.0,6683.7
2015-01-27 03:00:00,24577.0,12.8,6864.0,6876.8
2015-01-27 04:00:00,25265.0,9.9,7268.0,7277.9
2015-01-27 05:00:00,27836.0,10.0,7496.0,7506.0
2015-01-27 06:00:00,32715.0,31.2,7517.0,7548.2
2015-01-27 07:00:00,36188.0,139.3,7604.0,7743.3
2015-01-27 08:00:00,37201.0,859.0,7592.0,8451.0
2015-01-27 09:00:00,37756.0,1959.5,7524.0,9483.5
2015-01-27 10:00:00,37410.0,3199.9,7571.0,10770.9
2015-01-27 11:00:00,36783.0,3880.3,7737.0,11617.3
2015-01-27 12:00:00,36384.0,3829.4,8286.0,12115.4
2015-01-27 13:00:00,34832.0,3615.6,8902.0,12517.6
2015-01-27 14:00:00,34251.0,3439.0,9266.0,12705.0
2015-01-27 15:00:00,34019.0,2840.9,9608.0,12448.9
2015-01-27 16:00:00,34210.0,1923.5,9606.0,11529.5
2015-01-27 17:00:00,36264.0,863.1,9751.0,10614.1
2015-01-27 18:00:00,38968.0,181.7,9807.0,9988.7
2015-01-27 19:00:00,38933.0,78.2,9907.0,9985.2
2015-01-27 20:00:00,38169.0,66.0,9859.0,9925.0
2015-01-27 21:00:00,35228.0,20.0,10010.0,10030.0
2015-01-27 22:00:00,31799.0,19.1,9914.0,9933.1
2015-01-27 23:00:00,28929.0,28.6,9606.0,9634.6
2015-01-28 00:00:00,26529.0,36.8,9246.0,9282.8
2015-01-28 01:00:00,25132.0,23.0,8587.0,8610.0
2015-01-28 02:00:00,24780.0,20.8,8219.0,8239.8
2015-01-28 03:00:00,24703.0,17.8,7745.0,7762.8
2015-01-28 04:00:00,25306.0,13.6,7088.0,7101.6
2015-01-28 05:00:00,27945.0,16.2,6626.0,6642.2
2015-01-28 06:00:00,32918.0,35.5,6525.0,6560.5
2015-01-28 07:00:00,36239.0,152.1,6520.0,6672.1
2015-01-28 08:00:00,37212.0,917.7,6443.0,7360.7
2015-01-28 09:00:00,37488.0,1956.3,6138.0,8094.3
2015-01-28 10:00:00,37082.0,3299.8,6158.0,9457.8
2015-01-28 11:00:00,36442.0,4035.4,6347.0,10382.4
2015-01-28 12:00:00,36239.0,4135.5,6223.0,10358.5
2015-01-28 13:00:00,35010.0,3998.2,7122.0,11120.2
2015-01-28 14:00:00,34582.0,3645.2,7809.0,11454.2
2015-01-28 15:00:00,34403.0,3002.6,8027.0,11029.6
2015-01-28 16:00:00,34693.0,1965.7,7934.0,9899.7
2015-01-28 17:00:00,36166.0,953.7,7521.0,8474.7
2015-01-28 18:00:00,38480.0,217.6,7922.0,8139.6
2015-01-28 19:00:00,38929.0,87.2,8270.0,8357.2
2015-01-28 20:00:00,38006.0,129.1,8178.0,8307.1
2015-01-28 21:00:00,35231.0,62.6,7952.0,8014.6
2015-01-28 22:00:00,31770.0,44.2,8083.0,8127.2
2015-01-28 23:00:00,29143.0,37.2,8067.0,8104.2
2015-01-29 00:00:00,26868.0,35.2,8209.0,8244.2
2015-01-29 01:00:00,25463.0,33.8,8712.0,8745.8
2015-01-29 02:00:00,24839.0,25.6,8980.0,9005.6
2015-01-29 03:00:00,24629.0,12.0,9203.0,9215.0
2015-01-29 04:00:00,25255.0,9.6,9972.0,9981.6
2015-01-29 05:00:00,27819.0,9.9,10723.0,10732.9
2015-01-29 06:00:00,32731.0,27.2,11335.0,11362.2
2015-01-29 07:00:00,36109.0,141.8,11825.0,11966.8
2015-01-29 08:00:00,37115.0,762.7,12113.0,12875.7
2015-01-29 09:00:00,37771.0,1615.3,12603.0,14218.3
2015-01-29 10:00:00,37425.0,2390.9,13508.0,15898.9
2015-01-29 11:00:00,36731.0,2903.2,14432.0,17335.2
2015-01-29 12:00:00,36388.0,2888.2,15421.0,18309.2
2015-01-29 13:00:00,35073.0,2567.9,16469.0,19036.9
2015-01-29 14:00:00,34613.0,1967.1,16773.0,18740.1
2015-01-29 15:00:00,34392.0,1246.9,17071.0,18317.9
2015-01-29 16:00:00,34620.0,566.8,17229.0,17795.8
2015-01-29 17:00:00,36311.0,121.4,17280.0,17401.4
2015-01-29 18:00:00,38511.0,4.0,17430.0,17434.0
2015-01-29 19:00:00,38441.0,3.9,17197.0,17200.9
2015-01-29 20:00:00,37605.0,21.9,16996.0,17017.9
2015-01-29 21:00:00,35140.0,9.1,16873.0,16882.1
2015-01-29 22:00:00,31808.0,6.0,16873.0,16879.0
2015-01-29 23:00:00,28646.0,5.6,16916.0,16921.6
2015-01-30 00:00:00,26428.0,0.0,16614.0,16614.0
2015-01-30 01:00:00,25004.0,0.0,16148.0,16148.0
2015-01-30 02:00:00,24311.0,1.2,15033.0,15034.2
2015-01-30 03:00:00,24185.0,1.2,14505.0,14506.2
2015-01-30 04:00:00,24718.0,1.4,14459.0,14460.4
2015-01-30 05:00:00,27214.0,2.0,15171.0,15173.0
2015-01-30 06:00:00,31821.0,17.5,15654.0,15671.5
2015-01-30 07:00:00,34926.0,79.9,15593.0,15672.9
2015-01-30 08:00:00,35954.0,426.9,15766.0,16192.9
2015-01-30 09:00:00,36526.0,890.7,15657.0,16547.7
2015-01-30 10:00:00,36293.0,1246.8,15423.0,16669.8
2015-01-30 11:00:00,35972.0,1465.5,15216.0,16681.5
2015-01-30 12:00:00,35810.0,1549.3,15441.0,16990.3
2015-01-30 13:00:00,34610.0,1394.3,15408.0,16802.3
2015-01-30 14:00:00,33951.0,1065.0,15266.0,16331.0
2015-01-30 15:00:00,33651.0,722.0,14921.0,15643.0
2015-01-30 16:00:00,33630.0,346.0,14615.0,14961.0
2015-01-30 17:00:00,34891.0,49.4,14247.0,14296.4
2015-01-30 18:00:00,36643.0,0.0,14205.0,14205.0
2015-01-30 19:00:00,36475.0,0.0,13681.0,13681.0
2015-01-30 20:00:00,35810.0,4.8,12809.0,12813.8
2015-01-30 21:00:00,33614.0,0.0,12946.0,12946.0
2015-01-30 22:00:00,31110.0,0.0,12987.0,12987.0
2015-01-30 23:00:00,28825.0,0.0,13145.0,13145.0
2015-01-31 00:00:00,26547.0,3.2,12661.0,12664.2
2015-01-31 01:00:00,24896.0,2.1,11797.0,11799.1
2015-01-31 02:00:00,23884.0,1.1,11517.0,11518.1
2015-01-31 03:00:00,23456.0,2.3,11378.0,11380.3
2015-01-31 04:00:00,23323.0,2.4,11342.0,11344.4
2015-01-31 05:00:00,23770.0,2.0,12195.0,12197.0
2015-01-31 06:00:00,25064.0,8.9,12607.0,12615.9
2015-01-31 07:00:00,26294.0,117.8,13062.0,13179.8
2015-01-31 08:00:00,29106.0,635.1,13549.0,14184.1
2015-01-31 09:00:00,31007.0,1497.7,13627.0,15124.7
2015-01-31 10:00:00,31382.0,2169.8,14260.0,16429.8
2015-01-31 11:00:00,30828.0,2610.8,14893.0,17503.8
2015-01-31 12:00:00,30908.0,2886.5,15407.0,18293.5
2015-01-31 13:00:00,30324.0,2904.3,15232.0,18136.3
2015-01-31 14:00:00,29187.0,2562.3,14638.0,17200.3
2015-01-31 15:00:00,28543.0,1933.4,13912.0,15845.4
2015-01-31 16:00:00,28744.0,978.5,14331.0,15309.5
2015-01-31 17:00:00,30797.0,257.5,14685.0,14942.5
2015-01-31 18:00:00,33007.0,107.5,14335.0,14442.5
2015-01-31 19:00:00,33550.0,77.1,14272.0,14349.1
2015-01-31 20:00:00,33252.0,49.3,13634.0,13683.3
2015-01-31 21:00:00,31609.0,45.8,13412.0,13457.8
2015-01-31 22:00:00,29534.0,40.8,13347.0,13387.8
2015-01-31 23:00:00,27309.0,5.1,13329.0,13334.1
2015-02-01 00:00:00,25397.0,34.5,12718.0,12752.5
2015-02-01 01:00:00,23640.0,43.3,12375.0,12418.3
2015-02-01 02:00:00,22638.0,31.5,11524.0,11555.5
2015-02-01 03:00:00,22238.0,30.7,11310.0,11340.7
2015-02-01 04:00:00,22299.0,25.7,11111.0,11136.7
2015-02-01 05:00:00,22660.0,21.3,11303.0,11324.3
2015-02-01 06:00:00,23449.0,136.0,11297.0,11433.0
2015-02-01 07:00:00,24067.0,175.1,11048.0,11223.1
2015-02-01 08:00:00,25737.0,1091.5,10711.0,11802.5
2015-02-01 09:00:00,27883.0,2319.4,10379.0,12698.4
2015-02-01 10:00:00,28969.0,3451.2,10423.0,13874.2
2015-02-01 11:00:00,28894.0,4004.7,10989.0,14993.7
2015-02-01 12:00:00,29460.0,4120.2,11842.0,15962.2
2015-02-01 13:00:00,29389.0,3794.4,12078.0,15872.4
2015-02-01 14:00:00,28231.0,3479.1,11797.0,15276.1
2015-02-01 15:00:00,27716.0,2787.7,12061.0,14848.7
2015-02-01 16:00:00,27981.0,1785.8,12102.0,13887.8
2015-02-01 17:00:00,30136.0,618.0,11451.0,12069.0
2015-02-01 18:00:00,32754.0,169.8,10619.0,10788.8
2015-02-01 19:00:00,33968.0,103.5,10216.0,10319.5
2015-02-01 20:00:00,33870.0,92.7,10470.0,10562.7
2015-02-01 21:00:00,32715.0,92.0,10112.0,10204.0
2015-02-01 22:00:00,30052.0,80.9,9560.0,9640.9
2015-02-01 23:00:00,27100.0,45.4,9175.0,9220.4
2015-02-02 00:00:00,24944.0,42.6,8666.0,8708.6
2015-02-02 01:00:00,23541.0,44.0,8309.0,8353.0
2015-02-02 02:00:00,23185.0,43.7,8280.0,8323.7
2015-02-02 03:00:00,23132.0,22.4,8315.0,8337.4
2015-02-02 04:00:00,23858.0,2.4,8425.0,8427.4
2015-02-02 05:00:00,26659.0,2.4,8602.0,8604.4
2015-02-02 06:00:00,31435.0,9.1,8508.0,8517.1
2015-02-02 07:00:00,35305.0,114.1,7957.0,8071.1
2015-02-02 08:00:00,37097.0,548.4,7453.0,8001.4
2015-02-02 09:00:00,38017.0,1064.1,7493.0,8557.1
2015-02-02 10:00:00,37994.0,1436.2,7939.0,9375.2
2015-02-02 11:00:00,37455.0,1525.8,8471.0,9996.8
2015-02-02 12:00:00,37268.0,1503.3,9129.0,10632.3
2015-02-02 13:00:00,35972.0,1355.6,10088.0,11443.6
2015-02-02 14:00:00,35358.0,1072.5,10700.0,11772.5
2015-02-02 15:00:00,35031.0,693.7,10567.0,11260.7
2015-02-02 16:00:00,35443.0,358.9,10127.0,10485.9
2015-02-02 17:00:00,36286.0,108.3,9941.0,10049.3
2015-02-02 18:00:00,38541.0,10.4,9939.0,9949.4
2015-02-02 19:00:00,38936.0,10.4,10203.0,10213.4
2015-02-02 20:00:00,38055.0,10.2,10561.0,10571.2
2015-02-02 21:00:00,35728.0,11.8,11042.0,11053.8
2015-02-02 22:00:00,32176.0,10.6,11154.0,11164.6
2015-02-02 23:00:00,28998.0,11.2,11123.0,11134.2
2015-02-03 00:00:00,26785.0,10.5,11071.0,11081.5
2015-02-03 01:00:00,25527.0,10.3,11004.0,11014.3
2015-02-03 02:00:00,25011.0,10.8,10732.0,10742.8
2015-02-03 03:00:00,24894.0,10.8,10607.0,10617.8
2015-02-03 04:00:00,25529.0,10.8,10970.0,10980.8
2015-02-03 05:00:00,28074.0,10.8,11652.0,11662.8
2015-02-03 06:00:00,32908.0,11.7,11558.0,11569.7
2015-02-03 07:00:00,36213.0,114.0,11596.0,11710.0
2015-02-03 08:00:00,37350.0,657.3,11720.0,12377.3
2015-02-03 09:00:00,38261.0,1377.0,11694.0,13071.0
2015-02-03 10:00:00,38257.0,1841.0,11559.0,13400.0
2015-02-03 11:00:00,37873.0,1936.6,11631.0,13567.6
2015-02-03 12:00:00,37820.0,1908.9,12086.0,13994.9
2015-02-03 13:00:00,36739.0,1788.3,12379.0,14167.3
2015-02-03 14:00:00,36286.0,1531.6,12040.0,13571.6
2015-02-03 15:00:00,36091.0,1126.0,11676.0,12802.0
2015-02-03 16:00:00,36271.0,592.7,11782.0,12374.7
2015-02-03 17:00:00,37515.0,91.4,11555.0,11646.4
2015-02-03 18:00:00,39557.0,10.9,10933.0,10943.9
2015-02-03 19:00:00,39493.0,7.7,10447.0,10454.7
2015-02-03 20:00:00,38507.0,9.9,10901.0,10910.9
2015-02-03 21:00:00,35771.0,11.3,10986.0,10997.3
2015-02-03 22:00:00,32279.0,11.4,10950.0,10961.4
2015-02-03 23:00:00,29863.0,10.7,10961.0,10971.7
2015-02-04 00:00:00,27606.0,14.2,11032.0,11046.2
2015-02-04 01:00:00,26168.0,13.5,10972.0,10985.5
2015-02-04 02:00:00,25685.0,11.9,10824.0,10835.9
2015-02-04 03:00:00,25575.0,8.5,10980.0,10988.5
2015-02-04 04:00:00,26162.0,7.8,11416.0,11423.8
2015-02-04 05:00:00,28758.0,10.4,11817.0,11827.4
2015-02-04 06:00:00,33567.0,32.6,12136.0,12168.6
2015-02-04 07:00:00,36673.0,129.3,12069.0,12198.3
2015-02-04 08:00:00,38070.0,770.3,12109.0,12879.3
2015-02-04 09:00:00,38773.0,1633.5,12284.0,13917.5
2015-02-04 10:00:00,38874.0,2611.8,12516.0,15127.8
2015-02-04 11:00:00,38495.0,3407.6,12375.0,15782.6
2015-02-04 12:00:00,38503.0,3542.7,12859.0,16401.7
2015-02-04 13:00:00,37272.0,3356.6,13549.0,16905.6
2015-02-04 14:00:00,36801.0,3045.0,14205.0,17250.0
2015-02-04 15:00:00,36735.0,2396.7,14688.0,17084.7
2015-02-04 16:00:00,36735.0,1459.3,14870.0,16329.3
2015-02-04 17:00:00,38399.0,571.1,14380.0,14951.1
2015-02-04 18:00:00,40530.0,198.0,14057.0,14255.0
2015-02-04 19:00:00,40380.0,82.6,14176.0,14258.6
2015-02-04 20:00:00,39671.0,45.4,14370.0,14415.4
2015-02-04 21:00:00,36684.0,49.4,14601.0,14650.4
2015-02-04 22:00:00,33090.0,24.9,14480.0,14504.9
2015-02-04 23:00:00,30031.0,15.2,14032.0,14047.2
2015-02-05 00:00:00,27769.0,11.5,13426.0,13437.5
2015-02-05 01:00:00,26349.0,9.9,12990.0,12999.9
2015-02-05 02:00:00,25858.0,9.4,12801.0,12810.4
2015-02-05 03:00:00,25491.0,10.3,12429.0,12439.3
2015-02-05 04:00:00,26191.0,11.1,12097.0,12108.1
2015-02-05 05:00:00,28882.0,13.3,11817.0,11830.3
2015-02-05 06:00:00,33992.0,46.6,11467.0,11513.6
2015-02-05 07:00:00,37012.0,183.0,11259.0,11442.0
2015-02-05 08:00:00,38642.0,1036.3,11325.0,12361.3
2015-02-05 09:00:00,39644.0,2277.4,11069.0,13346.4
2015-02-05 10:00:00,39703.0,3657.4,11119.0,14776.4
2015-02-05 11:00:00,39521.0,4295.6,11410.0,15705.6
2015-02-05 12:00:00,39624.0,4207.3,11426.0,15633.3
2015-02-05 13:00:00,38280.0,3847.6,11749.0,15596.6
2015-02-05 14:00:00,37941.0,3471.7,12063.0,15534.7
2015-02-05 15:00:00,37877.0,2780.9,12517.0,15297.9
2015-02-05 16:00:00,38188.0,1803.8,12029.0,13832.8
2015-02-05 17:00:00,39210.0,771.0,11714.0,12485.0
2015-02-05 18:00:00,41390.0,291.3,11453.0,11744.3
2015-02-05 19:00:00,41122.0,144.4,11078.0,11222.4
2015-02-05 20:00:00,40050.0,91.5,11041.0,11132.5
2015-02-05 21:00:00,37034.0,71.5,10520.0,10591.5
2015-02-05 22:00:00,33573.0,69.3,9869.0,9938.3
